Hourly measurement data supplied by UK-air on 17/11/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Airport 2",
Latitude,,52.455719,,
Longitude,,-1.743912,,
Site Type,,Suburban Industrial,,
Zone,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,
Local Authority,,"Solihull",,
Date,Time,"Ozone",Status
2023-03-27,16:00:00,76.6877,V ugm-3
2023-03-27,17:00:00,74.10635,V ugm-3
2023-03-27,18:00:00,54.8824,V ugm-3
2023-03-27,19:00:00,34.68559,V ugm-3
2023-03-27,20:00:00,39.36682,V ugm-3
2023-03-27,21:00:00,46.47298,V ugm-3
2023-03-27,22:00:00,57.07326,V ugm-3
2023-03-27,23:00:00,61.11295,V ugm-3
2023-03-27,24:00:00,61.22079,V ugm-3
2023-03-28,01:00:00,64.50578,V ugm-3
2023-03-28,02:00:00,61.12594,V ugm-3
2023-03-28,03:00:00,60.22649,V ugm-3
2023-03-28,04:00:00,58.74,V ugm-3
2023-03-28,05:00:00,59.09643,V ugm-3
2023-03-28,06:00:00,56.22912,V ugm-3
2023-03-28,07:00:00,53.19271,V ugm-3
2023-03-28,08:00:00,52.49825,V ugm-3
2023-03-28,09:00:00,53.78235,V ugm-3
2023-03-28,10:00:00,56.31307,V ugm-3
2023-03-28,11:00:00,69.56664,V ugm-3
2023-03-28,12:00:00,67.7445,V ugm-3
2023-03-28,13:00:00,67.20668,V ugm-3
2023-03-28,14:00:00,72.55166,V ugm-3
2023-03-28,15:00:00,71.45332,V ugm-3
2023-03-28,16:00:00,66.12314,V ugm-3
2023-03-28,17:00:00,60.52327,V ugm-3
2023-03-28,18:00:00,60.86156,V ugm-3
2023-03-28,19:00:00,54.9096,V ugm-3
2023-03-28,20:00:00,54.64275,V ugm-3
2023-03-28,21:00:00,51.76552,V ugm-3
2023-03-28,22:00:00,51.05336,V ugm-3
2023-03-28,23:00:00,49.16242,V ugm-3
2023-03-28,24:00:00,50.29964,V ugm-3
2023-03-29,01:00:00,56.9337,V ugm-3
2023-03-29,02:00:00,53.31425,V ugm-3
2023-03-29,03:00:00,49.37814,V ugm-3
2023-03-29,04:00:00,45.70002,V ugm-3
2023-03-29,05:00:00,36.11376,V ugm-3
2023-03-29,06:00:00,33.11302,V ugm-3
2023-03-29,07:00:00,46.12976,V ugm-3
2023-03-29,08:00:00,55.75651,V ugm-3
2023-03-29,09:00:00,54.61061,V ugm-3
2023-03-29,10:00:00,51.74147,V ugm-3
2023-03-29,11:00:00,48.56737,V ugm-3
2023-03-29,12:00:00,47.16599,V ugm-3
2023-03-29,13:00:00,51.21943,V ugm-3
2023-03-29,14:00:00,50.91244,V ugm-3
2023-03-29,15:00:00,52.63214,V ugm-3
2023-03-29,16:00:00,56.54603,V ugm-3
2023-03-29,17:00:00,59.34097,V ugm-3
2023-03-29,18:00:00,61.75581,V ugm-3
2023-03-29,19:00:00,59.33884,V ugm-3
2023-03-29,20:00:00,57.62267,V ugm-3
2023-03-29,21:00:00,57.72152,V ugm-3
2023-03-29,22:00:00,62.08575,V ugm-3
2023-03-29,23:00:00,69.57469,V ugm-3
2023-03-29,24:00:00,84.18234,V ugm-3
2023-03-30,01:00:00,92.11621,V ugm-3
2023-03-30,02:00:00,94.77874,V ugm-3
2023-03-30,03:00:00,94.66678,V ugm-3
2023-03-30,04:00:00,86.64925,V ugm-3
2023-03-30,05:00:00,57.26267,V ugm-3
2023-03-30,06:00:00,61.02287,V ugm-3
2023-03-30,07:00:00,64.32894,V ugm-3
2023-03-30,08:00:00,66.09815,V ugm-3
2023-03-30,09:00:00,70.08557,V ugm-3
2023-03-30,10:00:00,76.45665,V ugm-3
2023-03-30,11:00:00,76.99989,V ugm-3
2023-03-30,12:00:00,80.75413,V ugm-3
2023-03-30,13:00:00,78.80508,V ugm-3
2023-03-30,14:00:00,79.27407,V ugm-3
2023-03-30,15:00:00,77.82275,V ugm-3
2023-03-30,16:00:00,76.68791,V ugm-3
2023-03-30,17:00:00,71.71472,V ugm-3
2023-03-30,18:00:00,64.41336,V ugm-3
2023-03-30,19:00:00,63.49799,V ugm-3
2023-03-30,20:00:00,67.26155,V ugm-3
2023-03-30,21:00:00,70.96347,V ugm-3
2023-03-30,22:00:00,75.08299,V ugm-3
2023-03-30,23:00:00,80.07581,V ugm-3
2023-03-30,24:00:00,76.71235,V ugm-3
2023-03-31,01:00:00,75.85944,V ugm-3
2023-03-31,02:00:00,76.10657,V ugm-3
2023-03-31,03:00:00,75.0763,V ugm-3
2023-03-31,04:00:00,71.8561,V ugm-3
2023-03-31,05:00:00,61.33178,V ugm-3
2023-03-31,06:00:00,55.28067,V ugm-3
2023-03-31,07:00:00,57.00114,V ugm-3
2023-03-31,08:00:00,56.25445,V ugm-3
2023-03-31,09:00:00,59.4517,V ugm-3
2023-03-31,10:00:00,61.08221,V ugm-3
2023-03-31,11:00:00,65.64658,V ugm-3
2023-03-31,12:00:00,60.81502,V ugm-3
2023-03-31,13:00:00,56.55599,V ugm-3
2023-03-31,14:00:00,47.87692,V ugm-3
2023-03-31,15:00:00,49.00609,V ugm-3
2023-03-31,16:00:00,45.41197,V ugm-3
2023-03-31,17:00:00,50.1603,V ugm-3
2023-03-31,18:00:00,49.14373,V ugm-3
2023-03-31,19:00:00,50.56998,V ugm-3
2023-03-31,20:00:00,61.3781,V ugm-3
2023-03-31,21:00:00,60.35089,V ugm-3
2023-03-31,22:00:00,55.57021,V ugm-3
2023-03-31,23:00:00,59.49312,V ugm-3
2023-03-31,24:00:00,58.67448,V ugm-3
2023-04-01,01:00:00,53.65722,V ugm-3
2023-04-01,02:00:00,52.67876,V ugm-3
2023-04-01,03:00:00,49.7369,V ugm-3
2023-04-01,04:00:00,52.11845,V ugm-3
2023-04-01,05:00:00,54.12668,V ugm-3
2023-04-01,06:00:00,51.88162,V ugm-3
2023-04-01,07:00:00,60.22836,V ugm-3
2023-04-01,08:00:00,60.08434,V ugm-3
2023-04-01,09:00:00,64.68276,V ugm-3
2023-04-01,10:00:00,66.58459,V ugm-3
2023-04-01,11:00:00,67.38446,V ugm-3
2023-04-01,12:00:00,70.06875,V ugm-3
2023-04-01,13:00:00,68.34027,V ugm-3
2023-04-01,14:00:00,67.70644,V ugm-3
2023-04-01,15:00:00,66.48408,V ugm-3
2023-04-01,16:00:00,66.59856,V ugm-3
2023-04-01,17:00:00,62.1669,V ugm-3
2023-04-01,18:00:00,57.03026,V ugm-3
2023-04-01,19:00:00,57.33249,V ugm-3
2023-04-01,20:00:00,56.32542,V ugm-3
2023-04-01,21:00:00,57.41052,V ugm-3
2023-04-01,22:00:00,55.87312,V ugm-3
2023-04-01,23:00:00,55.6984,V ugm-3
2023-04-01,24:00:00,51.63452,V ugm-3
2023-04-02,01:00:00,53.41383,V ugm-3
2023-04-02,02:00:00,58.87032,V ugm-3
2023-04-02,03:00:00,55.98858,V ugm-3
2023-04-02,04:00:00,57.79296,V ugm-3
2023-04-02,05:00:00,58.63872,V ugm-3
2023-04-02,06:00:00,71.54085,V ugm-3
2023-04-02,07:00:00,72.40747,V ugm-3
2023-04-02,08:00:00,76.32936,V ugm-3
2023-04-02,09:00:00,75.73146,V ugm-3
2023-04-02,10:00:00,73.18443,V ugm-3
2023-04-02,11:00:00,74.48998,V ugm-3
2023-04-02,12:00:00,77.23617,V ugm-3
2023-04-02,13:00:00,81.69883,V ugm-3
2023-04-02,14:00:00,82.81238,V ugm-3
2023-04-02,15:00:00,82.70471,V ugm-3
2023-04-02,16:00:00,82.93282,V ugm-3
2023-04-02,17:00:00,80.67064,V ugm-3
2023-04-02,18:00:00,72.72558,V ugm-3
2023-04-02,19:00:00,70.15062,V ugm-3
2023-04-02,20:00:00,71.69368,V ugm-3
2023-04-02,21:00:00,70.90868,V ugm-3
2023-04-02,22:00:00,75.14323,V ugm-3
2023-04-02,23:00:00,76.27189,V ugm-3
2023-04-02,24:00:00,71.46068,V ugm-3
2023-04-03,01:00:00,64.08363,V ugm-3
2023-04-03,02:00:00,57.47064,V ugm-3
2023-04-03,03:00:00,42.41311,V ugm-3
2023-04-03,04:00:00,30.09526,V ugm-3
2023-04-03,05:00:00,7.07639,V ugm-3
2023-04-03,06:00:00,5.99455,V ugm-3
2023-04-03,07:00:00,35.07139,V ugm-3
2023-04-03,08:00:00,67.7941,V ugm-3
2023-04-03,09:00:00,70.94082,V ugm-3
2023-04-03,10:00:00,73.30483,V ugm-3
2023-04-03,11:00:00,73.13049,V ugm-3
2023-04-03,12:00:00,73.73363,V ugm-3
2023-04-03,13:00:00,73.78842,V ugm-3
2023-04-03,14:00:00,77.06141,V ugm-3
2023-04-03,15:00:00,79.1472,V ugm-3
2023-04-03,16:00:00,78.65348,V ugm-3
2023-04-03,17:00:00,76.85974,V ugm-3
2023-04-03,18:00:00,60.20899,V ugm-3
2023-04-03,19:00:00,40.72657,V ugm-3
2023-04-03,20:00:00,25.09311,V ugm-3
2023-04-03,21:00:00,44.40609,V ugm-3
2023-04-03,22:00:00,50.56977,V ugm-3
2023-04-03,23:00:00,48.63047,V ugm-3
2023-04-03,24:00:00,31.34219,V ugm-3
2023-04-04,01:00:00,22.03759,V ugm-3
2023-04-04,02:00:00,14.16553,V ugm-3
2023-04-04,03:00:00,17.18662,V ugm-3
2023-04-04,04:00:00,9.60383,V ugm-3
2023-04-04,05:00:00,4.14261,V ugm-3
2023-04-04,06:00:00,6.09247,V ugm-3
2023-04-04,07:00:00,34.55694,V ugm-3
2023-04-04,08:00:00,56.65647,V ugm-3
2023-04-04,09:00:00,64.91666,V ugm-3
2023-04-04,10:00:00,71.95594,V ugm-3
2023-04-04,11:00:00,76.58267,V ugm-3
2023-04-04,12:00:00,80.76477,V ugm-3
2023-04-04,13:00:00,77.89542,V ugm-3
2023-04-04,14:00:00,79.66187,V ugm-3
2023-04-04,15:00:00,81.25011,V ugm-3
2023-04-04,16:00:00,78.45632,V ugm-3
2023-04-04,17:00:00,74.64516,V ugm-3
2023-04-04,18:00:00,57.97466,V ugm-3
2023-04-04,19:00:00,39.29372,V ugm-3
2023-04-04,20:00:00,29.27057,V ugm-3
2023-04-04,21:00:00,20.96802,V ugm-3
2023-04-04,22:00:00,31.2091,V ugm-3
2023-04-04,23:00:00,44.53334,V ugm-3
2023-04-04,24:00:00,54.86843,V ugm-3
2023-04-05,01:00:00,60.20759,V ugm-3
2023-04-05,02:00:00,56.48617,V ugm-3
2023-04-05,03:00:00,58.5302,V ugm-3
2023-04-05,04:00:00,49.10116,V ugm-3
2023-04-05,05:00:00,31.71526,V ugm-3
2023-04-05,06:00:00,40.86276,V ugm-3
2023-04-05,07:00:00,43.29608,V ugm-3
2023-04-05,08:00:00,50.21445,V ugm-3
2023-04-05,09:00:00,56.13371,V ugm-3
2023-04-05,10:00:00,61.13377,V ugm-3
2023-04-05,11:00:00,74.4942,V ugm-3
2023-04-05,12:00:00,72.96935,V ugm-3
2023-04-05,13:00:00,65.64279,V ugm-3
2023-04-05,14:00:00,65.12425,V ugm-3
2023-04-05,15:00:00,65.12174,V ugm-3
2023-04-05,16:00:00,56.94362,V ugm-3
2023-04-05,17:00:00,53.70094,V ugm-3
2023-04-05,18:00:00,55.96325,V ugm-3
2023-04-05,19:00:00,49.25749,V ugm-3
2023-04-05,20:00:00,48.60897,V ugm-3
2023-04-05,21:00:00,46.91315,V ugm-3
2023-04-05,22:00:00,50.71328,V ugm-3
2023-04-05,23:00:00,52.41694,V ugm-3
2023-04-05,24:00:00,50.8949,V ugm-3
2023-04-06,01:00:00,52.77711,V ugm-3
2023-04-06,02:00:00,54.8093,V ugm-3
2023-04-06,03:00:00,52.43677,V ugm-3
2023-04-06,04:00:00,53.97699,V ugm-3
2023-04-06,05:00:00,50.46401,V ugm-3
2023-04-06,06:00:00,46.0553,V ugm-3
2023-04-06,07:00:00,53.30531,V ugm-3
2023-04-06,08:00:00,63.22893,V ugm-3
2023-04-06,09:00:00,72.01124,V ugm-3
2023-04-06,10:00:00,80.96836,V ugm-3
2023-04-06,11:00:00,83.34224,V ugm-3
2023-04-06,12:00:00,76.61349,V ugm-3
2023-04-06,13:00:00,65.02164,V ugm-3
2023-04-06,14:00:00,70.72553,V ugm-3
2023-04-06,15:00:00,68.3043,V ugm-3
2023-04-06,16:00:00,68.11204,V ugm-3
2023-04-06,17:00:00,71.54153,V ugm-3
2023-04-06,18:00:00,67.25014,V ugm-3
2023-04-06,19:00:00,64.50085,V ugm-3
2023-04-06,20:00:00,59.31781,V ugm-3
2023-04-06,21:00:00,60.48525,V ugm-3
2023-04-06,22:00:00,59.81379,V ugm-3
2023-04-06,23:00:00,54.69294,V ugm-3
2023-04-06,24:00:00,53.03991,V ugm-3
2023-04-07,01:00:00,54.75536,V ugm-3
2023-04-07,02:00:00,48.40892,V ugm-3
2023-04-07,03:00:00,45.7351,V ugm-3
2023-04-07,04:00:00,42.40174,V ugm-3
2023-04-07,05:00:00,21.92549,V ugm-3
2023-04-07,06:00:00,20.93588,V ugm-3
2023-04-07,07:00:00,42.46918,V ugm-3
2023-04-07,08:00:00,54.5333,V ugm-3
2023-04-07,09:00:00,59.9398,V ugm-3
2023-04-07,10:00:00,64.23932,V ugm-3
2023-04-07,11:00:00,69.04818,V ugm-3
2023-04-07,12:00:00,72.78301,V ugm-3
2023-04-07,13:00:00,75.50421,V ugm-3
2023-04-07,14:00:00,75.05668,V ugm-3
2023-04-07,15:00:00,77.89091,V ugm-3
2023-04-07,16:00:00,78.8973,V ugm-3
2023-04-07,17:00:00,77.86672,V ugm-3
2023-04-07,18:00:00,67.09122,V ugm-3
2023-04-07,19:00:00,39.74215,V ugm-3
2023-04-07,20:00:00,8.21121,V ugm-3
2023-04-07,21:00:00,6.15065,V ugm-3
2023-04-07,22:00:00,3.71239,V ugm-3
2023-04-07,23:00:00,18.4378,V ugm-3
2023-04-07,24:00:00,40.59625,V ugm-3
2023-04-08,01:00:00,35.48503,V ugm-3
2023-04-08,02:00:00,24.13002,V ugm-3
2023-04-08,03:00:00,17.73224,V ugm-3
2023-04-08,04:00:00,9.94226,V ugm-3
2023-04-08,05:00:00,4.95936,V ugm-3
2023-04-08,06:00:00,9.8375,V ugm-3
2023-04-08,07:00:00,21.43347,V ugm-3
2023-04-08,08:00:00,34.03661,V ugm-3
2023-04-08,09:00:00,43.24354,V ugm-3
2023-04-08,10:00:00,60.44459,V ugm-3
2023-04-08,11:00:00,75.61817,V ugm-3
2023-04-08,12:00:00,79.54296,V ugm-3
2023-04-08,13:00:00,81.85707,V ugm-3
2023-04-08,14:00:00,84.23517,V ugm-3
2023-04-08,15:00:00,84.85419,V ugm-3
2023-04-08,16:00:00,82.7194,V ugm-3
2023-04-08,17:00:00,78.94625,V ugm-3
2023-04-08,18:00:00,70.67376,V ugm-3
2023-04-08,19:00:00,56.66541,V ugm-3
2023-04-08,20:00:00,55.68447,V ugm-3
2023-04-08,21:00:00,57.89956,V ugm-3
2023-04-08,22:00:00,56.46612,V ugm-3
2023-04-08,23:00:00,52.9018,V ugm-3
2023-04-08,24:00:00,48.39304,V ugm-3
2023-04-09,01:00:00,41.32111,V ugm-3
2023-04-09,02:00:00,37.3299,V ugm-3
2023-04-09,03:00:00,30.97039,V ugm-3
2023-04-09,04:00:00,27.90989,V ugm-3
2023-04-09,05:00:00,27.86306,V ugm-3
2023-04-09,06:00:00,43.40038,V ugm-3
2023-04-09,07:00:00,53.15277,V ugm-3
2023-04-09,08:00:00,58.49542,V ugm-3
2023-04-09,09:00:00,62.68701,V ugm-3
2023-04-09,10:00:00,64.10798,V ugm-3
2023-04-09,11:00:00,66.17351,V ugm-3
2023-04-09,12:00:00,71.1043,V ugm-3
2023-04-09,13:00:00,73.38619,V ugm-3
2023-04-09,14:00:00,77.82062,V ugm-3
2023-04-09,15:00:00,80.08122,V ugm-3
2023-04-09,16:00:00,77.51571,V ugm-3
2023-04-09,17:00:00,74.29363,V ugm-3
2023-04-09,18:00:00,72.98076,V ugm-3
2023-04-09,19:00:00,76.82751,V ugm-3
2023-04-09,20:00:00,82.52211,V ugm-3
2023-04-09,21:00:00,80.62883,V ugm-3
2023-04-09,22:00:00,77.94927,V ugm-3
2023-04-09,23:00:00,75.968,V ugm-3
2023-04-09,24:00:00,71.13478,V ugm-3
2023-04-10,01:00:00,67.23831,V ugm-3
2023-04-10,02:00:00,63.65198,V ugm-3
2023-04-10,03:00:00,62.10636,V ugm-3
2023-04-10,04:00:00,60.99898,V ugm-3
2023-04-10,05:00:00,50.47555,V ugm-3
2023-04-10,06:00:00,51.28542,V ugm-3
2023-04-10,07:00:00,55.75851,V ugm-3
2023-04-10,08:00:00,53.21612,V ugm-3
2023-04-10,09:00:00,56.26441,V ugm-3
2023-04-10,10:00:00,62.44009,V ugm-3
2023-04-10,11:00:00,74.23237,V ugm-3
2023-04-10,12:00:00,77.57821,V ugm-3
2023-04-10,13:00:00,75.43013,V ugm-3
2023-04-10,14:00:00,76.52711,V ugm-3
2023-04-10,15:00:00,75.90793,V ugm-3
2023-04-10,16:00:00,73.80668,V ugm-3
2023-04-10,17:00:00,73.81967,V ugm-3
2023-04-10,18:00:00,72.07442,V ugm-3
2023-04-10,19:00:00,68.85728,V ugm-3
2023-04-10,20:00:00,64.99304,V ugm-3
2023-04-10,21:00:00,72.485,V ugm-3
2023-04-10,22:00:00,68.50039,V ugm-3
2023-04-10,23:00:00,68.61751,V ugm-3
2023-04-10,24:00:00,70.4451,V ugm-3
2023-04-11,01:00:00,65.39016,V ugm-3
2023-04-11,02:00:00,68.31213,V ugm-3
2023-04-11,03:00:00,70.39558,V ugm-3
2023-04-11,04:00:00,65.45261,V ugm-3
2023-04-11,05:00:00,61.63545,V ugm-3
2023-04-11,06:00:00,55.5284,V ugm-3
2023-04-11,07:00:00,61.83078,V ugm-3
2023-04-11,08:00:00,68.01267,V ugm-3
2023-04-11,09:00:00,71.92707,V ugm-3
2023-04-11,10:00:00,74.10968,V ugm-3
2023-04-11,11:00:00,75.08439,V ugm-3
2023-04-11,12:00:00,75.64065,V ugm-3
2023-04-11,13:00:00,73.19175,V ugm-3
2023-04-11,14:00:00,69.24283,V ugm-3
2023-04-11,15:00:00,72.82916,V ugm-3
2023-04-11,16:00:00,71.85448,V ugm-3
2023-04-11,17:00:00,71.60705,V ugm-3
2023-04-11,18:00:00,73.82797,V ugm-3
2023-04-11,19:00:00,71.56235,V ugm-3
2023-04-11,20:00:00,76.54746,V ugm-3
2023-04-11,21:00:00,79.14963,V ugm-3
2023-04-11,22:00:00,79.93817,V ugm-3
2023-04-11,23:00:00,84.15948,V ugm-3
2023-04-11,24:00:00,85.59927,V ugm-3
2023-04-12,01:00:00,83.00204,V ugm-3
2023-04-12,02:00:00,70.97845,V ugm-3
2023-04-12,03:00:00,67.88304,V ugm-3
2023-04-12,04:00:00,71.09196,V ugm-3
2023-04-12,05:00:00,67.77878,V ugm-3
2023-04-12,06:00:00,69.28259,V ugm-3
2023-04-12,07:00:00,71.70901,V ugm-3
2023-04-12,08:00:00,77.28892,V ugm-3
2023-04-12,09:00:00,77.48263,V ugm-3
2023-04-12,10:00:00,78.74544,V ugm-3
2023-04-12,11:00:00,76.78187,V ugm-3
2023-04-12,12:00:00,79.69248,V ugm-3
2023-04-12,13:00:00,86.4225,V ugm-3
2023-04-12,14:00:00,80.72335,V ugm-3
2023-04-12,15:00:00,75.62975,V ugm-3
2023-04-12,16:00:00,74.98575,V ugm-3
2023-04-12,17:00:00,73.15322,V ugm-3
2023-04-12,18:00:00,72.5406,V ugm-3
2023-04-12,19:00:00,66.58127,V ugm-3
2023-04-12,20:00:00,64.01266,V ugm-3
2023-04-12,21:00:00,66.38829,V ugm-3
2023-04-12,22:00:00,67.89113,V ugm-3
2023-04-12,23:00:00,73.83035,V ugm-3
2023-04-12,24:00:00,74.96966,V ugm-3
2023-04-13,01:00:00,73.84121,V ugm-3
2023-04-13,02:00:00,72.95973,V ugm-3
2023-04-13,03:00:00,72.03044,V ugm-3
2023-04-13,04:00:00,72.84312,V ugm-3
2023-04-13,05:00:00,68.35326,V ugm-3
2023-04-13,06:00:00,67.05077,V ugm-3
2023-04-13,07:00:00,68.40294,V ugm-3
